Open,Close,Volume,Moving_Avg,Price_Up_Tomorrow
413.11,418.82,504960,412.09,1
245.26,238.89,435941,245.21,0
395.63,389.24,259249,393.17,0
173.56,171.68,207108,179.72,0
479.61,477.65,324159,477.19,0
384.06,384.41,19159,387.06,1
322.53,313.77,528167,322.35,0
157.4,166.35,634818,158.85,1
463.27,455.47,883938,467.69,0
376.23,368.39,151187,382.03,0
134.71,144.36,898441,136.98,1
124.65,130.84,237519,129.44,1
445.44,448.0,913465,446.29,1
274.19,279.82,775475,276.61,1
409.6,401.15,585754,410.36,0
439.57,434.24,154825,442.05,0
299.03,302.76,5842,303.56,1
438.91,431.83,108716,437.26,0
324.46,324.66,666719,316.05,1
489.04,485.58,897325,489.38,0
144.86,148.71,669037,151.26,1
226.32,221.7,683328,225.95,0
132.51,136.7,438739,126.69,1
104.31,96.59,393113,103.98,0
220.15,223.18,960347,210.31,1
105.73,104.45,622380,102.64,0
344.41,349.27,692019,341.59,1
136.69,141.56,972980,134.0,1
158.87,167.6,486472,169.22,1
184.9,179.62,663445,187.35,0
394.43,385.35,5309,396.05,0
231.48,237.26,311018,246.27,1
373.89,367.47,553672,370.56,0
391.55,392.5,372830,387.31,1
442.87,441.08,562813,439.77,0
113.04,122.88,468660,106.82,1
464.07,462.85,845537,463.72,0
452.46,448.76,584865,452.52,0
308.97,307.86,310454,306.24,0
127.38,127.07,806926,117.26,0
447.42,451.57,671470,450.74,1
367.66,375.89,910407,367.96,1
257.64,261.68,575379,258.06,1
208.59,206.57,146997,207.5,0
317.17,315.0,489595,318.96,0
255.48,264.61,790506,254.66,1
270.02,278.66,891335,275.06,1
460.35,465.65,772230,463.61,1
393.88,397.95,529250,389.77,1
335.21,330.24,286635,339.71,0
225.6,229.84,573039,219.91,1
249.6,250.77,356043,246.95,1
452.9,443.66,84746,462.82,0
169.44,160.7,337227,172.85,0
456.28,457.59,559794,456.08,1
433.36,441.35,772375,431.47,1
394.27,386.16,354436,394.61,0
379.91,381.67,155100,378.54,1
225.65,225.65,511173,225.69,0
167.08,163.57,762242,165.35,0
421.58,413.6,591877,422.81,0
457.1,451.53,818100,458.52,0
216.29,213.65,406809,225.51,0
275.67,282.6,655978,266.73,1
194.79,188.44,834022,196.84,0
343.59,348.01,180847,341.45,1
458.79,455.72,27780,462.11,0
119.5,115.27,496090,121.87,0
362.41,364.42,389914,365.47,1
266.88,258.19,971299,278.9,0
217.26,210.44,613127,213.23,0
253.06,249.15,499655,245.18,0
199.48,201.73,266728,199.82,1
382.45,380.17,632518,392.8,0
462.85,458.68,670907,457.01,0
367.4,365.93,13451,362.69,0
451.77,457.68,349592,446.52,1
239.12,235.32,454530,238.19,0
298.8,292.82,791204,299.72,0
193.0,193.62,76917,184.44,1
169.98,167.81,927808,166.58,0
138.56,139.2,237871,132.13,1
489.72,492.86,532024,490.42,1
320.44,316.96,479434,319.62,0
258.19,256.34,763907,255.11,0
105.57,97.04,116435,112.28,0
444.53,446.1,72907,440.58,1
472.38,474.16,813093,474.0,1
388.77,393.2,252764,386.62,1
388.86,380.64,182288,392.8,0
116.86,117.16,277383,111.65,1
191.35,184.27,252054,182.32,0
336.55,336.51,563698,331.74,0
297.89,295.91,731306,309.58,0
370.37,362.27,456210,367.29,0
124.8,117.74,490876,125.88,0
322.17,325.17,528177,325.79,1
409.92,409.48,172636,406.86,0
246.11,255.59,6814,244.09,1
151.0,149.37,54571,151.28,0
464.64,456.89,672798,467.65,0
254.23,263.92,2477,249.8,1
259.44,251.74,289679,250.07,0
482.34,486.98,147373,475.35,1
417.01,413.1,400125,417.43,0
180.51,181.92,61767,186.82,1
487.42,479.54,505984,493.57,0
449.37,453.09,816181,455.62,1
344.25,345.63,336103,343.98,1
264.51,266.53,934815,269.37,1
391.71,395.74,35394,392.66,1
457.74,448.76,152246,456.07,0
163.91,163.42,314277,160.8,0
433.02,437.65,790475,430.47,1
247.0,251.22,772391,246.34,1
176.05,175.96,131760,165.68,0
466.11,467.66,728815,464.26,1
146.17,146.38,378226,145.79,1
469.86,473.09,747278,468.94,1
466.25,472.87,658697,468.6,1
374.66,381.12,516664,370.02,1
210.82,202.8,666329,212.22,0
342.82,350.2,481376,346.04,1
249.42,247.0,975022,254.93,0
476.82,485.0,627511,481.72,1
244.64,248.61,550675,243.05,1
398.06,397.03,995381,406.2,0
415.64,421.91,773243,415.28,1
279.93,279.52,803020,275.73,0
425.57,434.44,672996,422.69,1
158.41,158.74,517418,165.06,1
206.57,209.36,177785,213.4,1
318.03,324.81,972059,308.41,1
474.89,480.3,368655,482.92,1
100.19,93.44,270237,100.03,0
476.08,473.95,108906,482.64,0
231.53,227.43,82144,242.01,0
128.05,132.71,41214,129.25,1
261.48,253.06,415274,256.59,0
499.35,500.69,963267,497.01,1
357.88,362.79,206601,354.38,1
310.82,303.82,691030,311.45,0
260.85,266.01,590948,256.19,1
414.29,405.51,957151,408.93,0
283.6,288.9,498897,275.69,1
226.16,226.85,477616,220.45,1
459.54,450.59,410678,460.31,0
146.65,141.51,158929,145.83,0
464.5,473.59,103933,460.57,1
125.67,129.0,299824,132.12,1
366.82,370.79,151002,359.66,1
356.45,357.57,537413,360.08,1
119.93,126.47,705283,122.36,1
117.73,120.56,62274,118.9,1
197.37,204.23,634739,199.82,1
391.72,389.48,857425,400.69,0
200.16,203.99,386981,193.13,1
200.72,210.03,925011,203.42,1
482.28,480.89,866478,479.65,0
355.78,352.38,466157,358.29,0
239.98,234.24,445184,240.11,0
180.65,184.19,322482,184.6,1
314.3,314.28,37907,313.37,0
437.92,443.92,317271,435.55,1
332.56,342.26,970511,332.02,1
347.39,338.88,322772,354.8,0
426.96,424.55,371181,413.57,0
480.42,483.03,585419,480.25,1
172.34,178.39,840894,176.14,1
243.02,242.69,274931,246.76,0
302.84,294.09,756455,305.72,0
241.92,234.0,657579,241.08,0
295.73,295.79,81593,298.06,1
120.49,111.95,734685,122.6,0
194.73,192.82,351272,192.51,0
309.05,318.92,810404,312.17,1
297.53,307.47,393184,291.22,1
402.82,396.33,686326,410.85,0
205.19,199.96,853866,207.47,0
308.47,310.81,944475,313.41,1
178.0,187.93,833897,175.41,1
375.35,378.62,319371,371.68,1
142.38,143.14,592075,138.94,1
313.45,306.74,127851,316.46,0
321.92,319.28,9621,325.86,0
468.17,462.85,663886,466.75,0
162.42,164.1,458604,159.5,1
261.22,266.0,923556,262.92,1
120.59,124.92,92464,113.86,1
170.6,169.25,711397,168.88,0
119.64,118.63,875262,114.87,0
222.95,217.81,291454,223.1,0
219.55,226.31,705665,219.4,1
490.17,492.12,129315,491.85,1
278.43,270.71,629276,279.02,0
313.73,307.29,678139,310.49,0
143.79,151.63,572729,144.56,1
234.55,237.88,47596,226.78,1
351.77,355.64,459979,349.28,1
381.55,384.51,447484,379.8,1
118.98,119.5,963342,119.07,1
357.6,360.22,703931,363.76,1
369.66,375.56,69133,371.05,1
336.4,326.67,624392,336.02,0
497.52,496.85,643827,507.09,0
139.52,139.94,182127,136.19,1
364.51,366.45,518041,365.49,1
396.9,389.06,493898,395.59,0
252.12,255.11,188821,243.74,1
359.97,360.28,896234,363.39,1
323.84,326.81,351701,326.76,1
279.52,282.64,442663,284.68,1
452.83,459.5,525250,458.17,1
116.47,123.14,183091,115.59,1
483.66,491.75,212003,483.58,1
373.74,375.64,574818,370.49,1
178.32,186.82,51317,176.33,1
489.87,499.08,752882,480.33,1
320.35,330.15,878109,321.41,1
425.67,431.88,236201,429.91,1
473.06,466.1,806565,476.83,0
425.32,426.23,960570,435.8,1
415.67,410.74,597122,411.27,0
478.96,487.19,643060,482.39,1
177.54,179.93,965330,186.41,1
271.73,269.3,413878,266.21,0
224.73,225.6,972521,231.7,1
120.05,127.84,254232,125.25,1
477.71,479.94,476613,473.56,1
290.54,282.5,19131,292.0,0
218.3,216.72,599538,224.98,0
476.48,471.96,929458,471.22,0
348.43,355.57,710140,343.96,1
324.68,332.6,526157,329.07,1
497.44,492.67,82594,497.56,0
240.21,241.63,180652,239.7,1
364.61,357.89,298266,370.42,0
300.7,303.41,38350,299.44,1
487.95,493.04,148954,486.0,1
443.1,436.9,184220,441.53,0
291.51,290.49,22301,290.92,0
121.21,119.59,224742,120.3,0
334.39,337.37,310736,336.28,1
370.08,363.49,907993,368.41,0
422.24,417.72,293566,412.49,0
215.34,220.15,751270,207.75,1
354.22,353.33,94190,356.14,0
384.84,384.94,216290,385.56,1
181.95,179.28,246463,175.05,0
202.35,204.72,995476,193.39,1
290.03,297.53,308996,293.42,1
281.52,274.58,757232,282.79,0
141.72,138.37,664106,141.35,0
455.7,458.4,602853,457.58,1
131.05,128.01,545927,129.39,0
397.62,403.1,240609,408.02,1
455.65,448.29,469514,454.44,0
174.43,173.17,804725,174.53,0
496.75,503.55,300212,502.89,1
141.59,144.37,382095,137.76,1
308.53,300.42,716820,312.54,0
288.09,296.58,760444,285.14,1
225.36,219.69,860743,223.01,0
228.6,218.83,835329,228.92,0
408.26,400.01,207977,412.01,0
144.36,135.16,478729,144.18,0
387.95,389.22,875091,382.29,1
477.25,486.32,358065,469.38,1
372.6,366.81,52613,371.7,0
142.41,140.51,149416,137.6,0
229.05,221.71,23874,236.48,0
179.66,174.36,251117,172.93,0
150.3,147.0,509262,149.32,0
169.34,175.0,824542,168.66,1
495.53,498.91,145190,498.22,1
319.54,325.7,941787,316.94,1
462.3,470.51,770031,460.08,1
497.58,504.18,98144,501.89,1
197.5,196.74,134312,193.09,0
319.96,321.04,577421,315.61,1
368.78,358.89,385292,368.06,0
489.8,493.68,724609,480.26,1
453.42,445.72,416646,444.31,0
343.39,352.89,473923,339.04,1
379.34,387.81,403412,375.87,1
375.74,382.35,80980,369.29,1
195.12,199.8,360483,191.17,1
406.34,415.98,970474,413.76,1
466.54,463.14,35376,467.12,0
153.46,162.93,526474,153.08,1
195.54,205.12,859681,191.09,1
329.56,331.43,439572,331.22,1
454.9,457.05,540980,454.32,1
459.93,450.37,599509,458.98,0
130.62,134.2,277746,130.08,1
458.76,464.81,700196,461.54,1
280.52,272.97,733523,278.76,0
330.96,329.92,529914,329.45,0
235.94,245.53,650701,243.09,1
429.2,424.04,73242,435.38,0
204.53,196.78,991186,205.91,0
490.26,481.75,430715,493.58,0
409.78,414.47,651496,411.7,1
303.18,310.3,948892,297.3,1
336.65,342.85,813439,338.8,1
258.01,249.75,397486,251.3,0
493.26,498.18,321520,492.8,1
392.79,393.85,633847,399.61,1
397.85,397.77,416188,392.12,0
136.78,144.93,478932,132.91,1
436.71,438.52,795631,431.54,1
407.63,409.98,652740,417.37,1
225.15,223.75,345199,224.42,0
355.49,354.56,804824,364.6,0
151.19,150.34,298872,147.55,0
347.27,345.27,175483,358.36,0
164.77,173.04,890663,157.49,1
397.79,403.41,916177,403.48,1
271.39,269.33,618630,260.26,0
209.65,208.98,62105,212.81,0
115.85,121.82,216080,117.92,1
487.92,493.92,192066,484.64,1
471.12,462.41,583901,466.68,0
342.13,347.24,685422,335.35,1
140.33,134.75,213034,140.75,0
415.21,416.21,343476,412.82,1
103.19,104.21,519560,101.73,1
432.33,430.39,199784,431.02,0
355.11,354.39,629951,362.54,0
108.02,116.86,23854,116.16,1
434.35,442.73,534913,429.74,1
473.86,472.05,614214,469.86,0
334.99,335.56,403636,332.43,1
235.14,228.12,829954,237.93,0
445.55,448.21,907869,443.24,1
493.83,495.52,20731,492.21,1
456.12,453.31,16780,457.71,0
422.18,413.98,848415,419.33,0
435.56,438.96,809617,444.09,1
450.42,441.79,596439,449.06,0
458.2,448.37,365278,449.68,0
284.26,280.57,345931,283.61,0
393.66,384.17,280240,390.24,0
301.37,302.23,432407,296.07,1
300.55,310.17,227502,307.89,1
222.77,216.2,227289,225.78,0
229.89,233.22,141158,230.87,1
195.7,198.99,785068,199.87,1
164.56,157.92,91992,159.18,0
116.35,117.26,311461,120.43,1
307.33,308.67,101051,306.13,1
415.62,416.09,523328,411.93,1
152.74,156.35,374239,157.33,1
125.25,120.78,960115,132.48,0
292.92,296.28,146234,296.59,1
353.63,361.09,973200,351.01,1
300.13,291.67,545266,298.96,0
170.08,166.4,986962,166.72,0
176.54,169.25,716255,174.1,0
131.06,129.99,460893,143.41,0
282.81,282.7,918246,288.38,0
442.19,442.1,304450,432.2,0
489.98,484.47,781074,488.94,0
498.45,498.55,981271,493.77,1
187.09,186.72,343520,184.79,0
459.79,463.78,866109,457.94,1
201.08,203.14,88436,193.31,1
397.97,397.74,512305,394.41,0
158.47,166.5,304712,155.3,1
259.51,250.67,162763,257.91,0
335.55,341.16,127874,335.86,1
392.32,399.5,363441,391.08,1
118.09,122.13,322349,129.12,1
343.64,345.94,938593,335.87,1
353.09,357.83,243507,360.26,1
264.86,261.02,594906,265.62,0
375.57,367.36,296622,379.89,0
463.91,467.95,904692,467.26,1
322.35,325.43,104553,321.84,1
391.14,385.7,608683,379.5,0
333.35,329.5,903382,329.94,0
299.32,304.98,789665,300.88,1
495.1,496.4,748799,496.43,1
109.92,118.78,543533,115.18,1
154.41,155.1,99686,145.11,1
324.92,322.77,297682,319.13,0
331.01,333.0,988732,320.81,1
438.04,432.8,120109,434.88,0
329.2,334.4,356927,334.21,1
467.2,473.31,668248,463.39,1
182.93,189.73,565234,183.43,1
234.57,227.08,578994,228.17,0
158.39,165.32,94364,148.64,1
496.69,499.57,931366,495.23,1
320.9,318.77,925596,315.38,0
192.43,197.48,276780,193.24,1
127.78,120.94,591604,120.95,0
213.05,213.23,555445,211.35,1
459.36,462.56,282148,453.23,1
147.65,144.94,755856,150.29,0
404.48,409.83,254055,393.26,1
286.5,280.06,822252,287.61,0
277.12,273.62,526727,271.3,0
454.94,458.63,658254,451.32,1
411.54,411.45,465320,407.85,0
397.22,390.82,513442,396.08,0
493.74,491.92,873449,496.25,0
349.76,346.22,344990,355.97,0
186.58,192.64,858201,184.45,1
371.65,378.54,57863,365.91,1
243.53,236.26,453355,245.6,0
195.98,202.54,823252,190.77,1
377.1,375.51,2040,369.55,0
322.06,326.63,102847,316.59,1
358.03,361.71,605206,357.15,1
499.95,508.67,846691,502.84,1
456.52,463.28,846662,453.99,1
311.57,307.13,845291,310.74,0
157.87,152.07,410486,161.9,0
122.34,119.44,755128,118.16,0
476.76,471.53,37298,480.64,0
164.99,172.47,472329,165.05,1
233.99,233.49,351694,234.16,0
448.67,448.92,670905,452.18,1
229.98,231.78,12704,226.99,1
491.15,488.98,148571,495.99,0
401.55,405.8,272478,405.36,1
433.4,428.64,255082,440.84,0
299.71,296.93,570890,301.07,0
213.62,204.99,923736,199.52,0
446.02,436.85,664528,456.82,0
450.18,454.33,439748,456.25,1
408.6,414.11,743077,411.46,1
413.89,422.02,45398,409.64,1
467.24,465.96,805978,465.02,0
431.89,425.58,773551,424.0,0
314.27,312.03,215232,311.63,0
300.82,304.08,549645,300.63,1
499.07,504.68,905783,492.97,1
480.69,471.3,116298,481.27,0
433.75,436.88,206620,434.11,1
310.78,315.13,832639,307.26,1
205.33,204.84,104177,201.79,0
214.66,214.65,178286,219.56,0
210.9,215.29,124687,212.96,1
197.78,196.68,721830,195.92,0
400.29,393.61,911568,396.09,0
358.85,365.41,379910,361.75,1
214.06,223.35,610483,209.33,1
338.41,329.15,564860,342.53,0
387.43,389.68,122255,392.14,1
126.86,135.55,764711,127.62,1
273.18,265.47,424399,269.71,0
405.26,404.09,454159,404.38,0
218.59,224.59,396797,219.41,1
487.25,489.35,288252,496.09,1
385.47,384.49,249421,387.13,0
388.7,385.42,452963,396.33,0
201.75,197.16,296719,190.69,0
303.71,295.57,313166,304.88,0
220.71,212.11,897916,223.02,0
225.05,218.4,285748,221.42,0
343.2,336.69,281592,345.06,0
146.42,141.64,582652,145.82,0
127.6,132.95,903183,125.44,1
301.79,302.52,838761,302.06,1
479.29,488.26,939003,477.75,1
253.35,260.77,572108,252.48,1
247.75,242.14,644733,249.26,0
151.51,144.51,544876,146.94,0
389.4,394.45,521607,383.07,1
475.9,482.42,797049,470.21,1
350.62,349.81,750323,344.21,0
330.97,335.15,789035,328.06,1
278.65,283.34,529948,276.62,1
171.66,178.76,128495,165.0,1
158.01,164.48,451240,165.23,1
237.25,236.3,220699,232.36,0
199.63,195.05,305115,198.64,0
345.44,343.74,248872,346.47,0
254.69,249.5,379675,254.12,0
179.55,187.99,272548,189.47,1
483.01,480.86,287333,479.83,0
227.51,233.7,629607,229.34,1
325.66,317.85,505318,324.57,0
365.74,361.39,27017,360.03,0
147.91,148.87,894583,153.96,1
292.89,296.31,963885,296.63,1
486.52,489.74,234906,484.44,1
277.27,270.4,880067,278.91,0
320.14,318.72,159448,315.35,0
246.53,240.1,131979,249.86,0
363.13,358.87,114189,361.8,0
298.22,298.67,419646,310.23,1
163.12,157.29,782384,166.45,0
312.19,309.25,864828,313.87,0
254.29,245.08,131082,242.05,0
433.12,430.97,234427,440.33,0
448.89,451.3,199309,448.71,1
472.07,467.88,693696,466.42,0
122.79,124.05,859404,123.64,1
286.62,290.11,632190,293.1,1
285.42,295.19,22225,283.29,1
143.26,146.37,611191,149.39,1
193.25,186.54,316775,195.05,0
430.63,423.09,127478,427.13,0
326.28,329.42,61024,324.3,1
384.95,393.09,81059,386.13,1
387.42,382.9,578041,387.08,0
131.51,138.37,532936,141.81,1
103.24,93.64,991802,102.44,0
366.19,369.08,68138,366.14,1
157.57,160.48,815690,164.76,1
491.03,486.59,476904,487.89,0
114.62,106.35,711609,113.96,0
323.59,321.36,255135,328.05,0
323.69,323.86,379952,318.43,1
152.31,147.78,798332,161.2,0
170.85,167.9,784027,168.9,0
278.73,269.03,329912,288.35,0
267.34,274.63,159526,272.1,1
387.59,382.8,665555,388.01,0
158.98,163.83,886796,150.85,1
319.25,328.04,39649,323.49,1
170.13,173.73,602190,172.7,1
198.51,206.91,615633,198.98,1
352.92,350.1,727764,352.28,0
214.82,217.03,599628,220.66,1
394.67,389.76,809118,396.94,0
272.61,262.84,361198,281.16,0
361.75,366.77,324085,364.15,1
487.31,479.44,858376,498.17,0
216.02,223.03,26844,218.5,1
494.21,502.56,469704,493.39,1
122.27,116.56,694834,123.85,0
115.11,114.11,280921,116.78,0
397.79,388.8,995427,402.35,0
490.01,488.18,33989,489.1,0
152.94,151.77,595021,150.63,0
352.32,343.67,956775,356.53,0
487.95,492.78,160414,487.68,1
414.95,411.92,511568,411.72,0
334.35,337.44,208661,328.77,1
190.03,199.41,162416,180.82,1
211.66,214.2,80346,200.95,1
148.48,145.04,380396,150.23,0
167.87,176.01,850264,169.26,1
342.04,346.22,417863,342.72,1
330.75,330.94,714659,322.46,1
386.61,389.83,147735,388.35,1
409.26,408.25,63573,415.38,0
433.16,428.62,362312,434.8,0
307.4,297.78,131002,307.43,0
290.22,282.08,778745,285.87,0
233.81,237.53,418108,217.42,1
129.82,128.58,640894,126.0,0
433.96,428.8,335879,435.98,0
345.24,337.11,944838,345.4,0
335.03,326.29,100973,332.55,0
397.81,399.14,80062,401.42,1
261.73,268.97,642909,254.75,1
230.5,237.53,978651,227.79,1
264.19,267.58,259171,266.15,1
298.94,294.66,594339,295.35,0
311.59,304.32,295420,317.62,0
280.65,287.85,416230,270.64,1
490.66,497.58,492804,490.16,1
164.78,169.06,428872,161.79,1
458.63,451.52,32870,447.64,0
195.88,203.76,479369,196.62,1
478.15,469.04,809106,476.12,0
215.54,214.15,12003,210.14,0
477.65,484.39,597643,480.72,1
132.23,138.99,220959,121.14,1
375.73,373.48,984896,377.47,0
103.74,112.41,826516,101.95,1
346.86,339.85,400155,343.31,0
324.41,322.47,82995,330.29,0
346.57,349.31,560268,346.06,1
158.3,150.42,352668,164.01,0
240.58,239.93,392846,235.02,0
274.09,267.9,832022,267.37,0
452.08,445.6,490296,458.48,0
162.86,172.6,361814,150.39,1
127.7,124.71,344449,135.85,0
441.12,443.77,381357,434.32,1
452.64,458.8,187040,456.13,1
335.7,329.58,404457,332.08,0
467.16,477.14,838419,463.41,1
234.45,228.99,331305,225.95,0
378.6,379.29,811447,363.48,1
127.7,125.12,607097,127.76,0
408.46,415.36,839180,406.57,1
222.29,229.95,48505,228.36,1
234.89,230.23,918001,233.68,0
323.9,323.4,42381,328.57,0
366.97,359.51,126595,368.65,0
422.45,420.8,267419,415.99,0
105.27,97.44,749304,100.75,0
483.37,482.2,606373,481.39,0
330.51,322.22,260853,342.37,0
405.48,412.58,511679,400.82,1
102.6,99.35,842130,93.57,0
213.72,205.14,387782,210.87,0
487.33,481.58,303503,484.85,0
179.44,169.85,491540,179.84,0
339.5,346.63,59365,341.18,1
450.9,457.79,881478,452.34,1
258.73,252.23,472600,254.97,0
121.96,123.45,443884,125.79,1
144.17,153.68,97713,146.03,1
426.58,422.69,289837,431.38,0
265.66,261.84,487124,257.46,0
450.06,449.55,133581,453.29,0
208.85,215.79,5571,196.64,1
249.69,256.87,194653,251.31,1
459.79,460.64,814083,454.48,1
112.63,106.45,956295,115.88,0
355.35,357.89,953319,357.08,1
317.56,320.85,589625,318.89,1
171.55,168.07,805582,171.15,0
357.08,364.28,332831,349.64,1
206.3,197.61,852440,204.52,0
207.33,208.85,418534,211.8,1
362.56,367.53,522482,361.96,1
238.21,233.1,811051,239.38,0
132.19,128.7,355900,125.3,0
318.56,311.82,737953,324.25,0
353.97,357.6,464121,350.0,1
469.54,477.14,557867,474.4,1
129.56,136.96,116564,126.53,1
294.53,291.46,854034,293.26,0
198.4,205.82,480592,200.17,1
153.39,160.54,80610,155.6,1
393.31,384.29,368752,398.46,0
123.03,116.94,911001,126.7,0
372.74,371.54,403188,370.35,0
350.6,345.69,878201,357.18,0
306.04,297.19,344233,303.49,0
277.53,286.75,663733,273.02,1
233.82,240.74,199433,236.69,1
202.06,205.68,908271,201.52,1
152.48,143.33,745540,154.53,0
492.78,488.65,78282,497.96,0
286.71,288.16,252598,286.4,1
479.7,489.24,400838,475.9,1
345.43,351.12,998045,335.4,1
470.75,473.29,50279,468.68,1
287.11,280.72,869866,286.34,0
114.64,114.12,801407,117.55,0
272.91,279.6,148232,268.45,1
445.81,436.51,484291,441.39,0
444.11,446.23,36945,444.75,1
460.41,468.99,91573,462.09,1
163.6,158.78,173208,162.76,0
499.93,493.62,789411,502.58,0
266.31,259.61,29277,264.39,0
243.83,249.38,33023,243.83,1
287.35,295.34,851955,290.58,1
117.89,110.52,10227,118.49,0
426.46,421.69,538172,422.98,0
405.06,399.91,22604,403.53,0
199.74,209.73,598177,205.46,1
183.01,188.63,382720,182.37,1
184.63,176.98,665559,189.57,0
194.21,196.38,512309,195.32,1
401.37,410.57,964666,404.33,1
106.37,96.77,136641,99.17,0
367.86,377.78,745629,371.75,1
461.99,471.13,464816,464.48,1
101.91,93.71,765308,102.97,0
388.5,384.17,923548,391.92,0
326.91,325.44,437142,319.55,0
381.75,385.76,54641,382.06,1
174.04,181.75,148395,178.0,1
100.86,107.27,503970,106.87,1
267.83,265.65,14213,260.91,0
183.45,184.22,468925,184.17,1
246.45,240.27,536998,243.72,0
378.33,387.2,537134,372.49,1
479.2,471.6,348333,486.05,0
280.18,273.61,563101,280.75,0
269.88,260.46,362237,278.17,0
371.13,366.29,961320,370.93,0
252.76,255.34,588250,255.3,1
373.54,379.75,465193,364.13,1
340.95,336.53,864305,347.87,0
315.55,323.09,152644,318.48,1
362.2,362.12,334449,369.04,0
173.93,168.51,279357,168.72,0
438.48,436.06,504607,438.29,0
317.43,311.53,121906,315.82,0
165.44,167.69,426839,168.2,1
332.28,326.53,19824,339.04,0
185.02,179.12,521596,178.09,0
155.64,150.59,356499,150.25,0
143.47,144.07,560087,140.1,1
405.79,397.54,424538,401.39,0
373.07,370.12,424474,362.38,0
262.2,268.54,711489,264.89,1
113.51,107.92,217808,116.99,0
483.72,482.88,870979,479.57,0
199.64,206.89,556092,203.78,1
482.33,482.2,656450,478.11,0
411.3,406.01,560757,409.99,0
250.59,243.84,64501,249.7,0
257.57,264.38,7752,257.35,1
425.54,421.58,128190,430.27,0
366.67,375.61,270079,369.77,1
207.53,209.25,380270,210.0,1
238.15,241.48,693171,238.42,1
419.27,416.27,878370,414.4,0
475.04,484.23,939284,476.86,1
257.27,255.06,189620,253.27,0
153.49,149.88,705062,154.14,0
277.16,279.52,826667,278.23,1
367.67,367.78,921788,371.05,1
483.45,474.89,755135,484.01,0
119.78,124.84,332890,117.44,1
240.14,240.65,565275,239.11,1
386.02,393.37,432412,375.3,1
404.27,409.81,72164,405.05,1
299.85,308.81,58302,290.69,1
334.59,340.12,165661,330.03,1
343.55,348.37,130748,345.13,1
205.1,211.7,923027,209.92,1
455.06,461.48,181421,453.34,1
270.7,279.51,943630,263.55,1
474.25,472.7,350538,475.82,0
390.13,385.67,673211,388.01,0
159.22,150.45,844605,149.5,0
452.93,461.02,307588,447.35,1
299.71,299.52,164752,299.3,0
142.83,137.95,663324,142.07,0
326.15,319.99,895422,331.02,0
161.55,167.51,710831,153.17,1
201.77,208.11,855462,198.91,1
133.73,135.06,564899,140.27,1
106.19,108.1,895245,104.28,1
111.51,114.56,570037,109.56,1
447.94,447.83,667974,453.64,0
396.63,405.43,102708,395.24,1
140.49,136.23,135621,136.63,0
137.37,131.26,600778,144.08,0
477.16,485.92,6265,476.17,1
267.82,271.72,256927,275.61,1
372.19,379.82,723446,361.59,1
349.5,347.64,326132,343.47,0
372.01,375.88,406805,368.5,1
499.84,503.29,369238,492.46,1
123.45,128.61,674954,119.87,1
401.45,394.99,286966,401.25,0
281.22,278.01,413461,272.44,0
209.15,214.5,849750,206.13,1
101.11,108.11,395286,102.99,1
457.69,453.3,870796,464.88,0
329.38,326.93,868074,329.6,0
480.04,489.95,355163,469.64,1
390.44,397.03,785395,394.66,1
120.52,114.35,361830,127.04,0
375.47,377.66,758058,377.49,1
472.53,480.43,941423,471.67,1
105.22,114.28,287577,96.4,1
126.44,119.79,386056,130.65,0
365.65,370.76,916864,362.66,1
227.44,227.56,133678,234.91,1
263.33,254.04,365702,259.99,0
123.94,130.97,250812,123.26,1
176.39,182.75,83461,178.71,1
190.75,187.46,431378,188.76,0
254.35,261.66,501490,262.96,1
462.37,469.91,164892,455.31,1
143.72,153.01,2576,144.17,1
303.55,302.62,52594,303.84,0
161.12,163.74,559502,160.9,1
481.63,479.51,909255,480.83,0
344.51,347.12,569092,341.58,1
352.28,345.19,450992,359.58,0
278.47,271.69,187714,281.72,0
470.71,464.1,775823,467.95,0
403.11,408.04,247019,399.08,1
451.23,445.2,745035,454.04,0
146.22,154.08,564294,143.59,1
206.08,202.61,923268,203.67,0
167.17,174.55,922661,174.55,1
265.13,258.16,211181,259.97,0
245.66,249.41,620850,254.56,1
208.58,216.46,661069,200.11,1
137.96,135.64,880753,137.02,0
430.05,433.9,341013,429.17,1
148.53,158.09,345661,149.34,1
453.74,462.37,48516,462.65,1
178.57,177.25,736093,178.51,0
143.46,135.52,31461,139.81,0
100.53,102.2,779510,98.71,1
344.76,335.31,666909,343.92,0
344.93,337.97,334667,341.58,0
117.56,121.5,254240,114.74,1
205.92,211.72,59032,209.71,1
222.87,223.99,834229,230.9,1
232.5,223.21,903479,235.32,0
233.76,228.2,352677,228.62,0
240.44,231.51,820505,245.23,0
378.58,370.15,218397,382.91,0
329.66,338.4,733208,326.31,1
273.33,275.21,253728,271.67,1
421.71,428.75,894506,414.91,1
418.66,425.42,312121,423.82,1
380.22,382.11,377149,374.26,1
420.65,411.86,759520,417.32,0
278.31,285.31,348882,271.84,1
268.56,260.85,444548,262.0,0
401.9,404.09,42668,387.18,1
373.32,371.08,848614,373.16,0
430.93,437.54,311793,427.95,1
327.54,327.27,608934,327.8,0
476.46,476.29,700516,479.53,0
212.96,205.2,356044,215.37,0
113.22,105.62,411458,119.5,0
338.12,343.15,378079,339.06,1
300.62,295.19,577904,303.83,0
